HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station,Bed_Size_Encoded,Burden_Status,KProto_Cluster,DBSCAN_Cluster,Visits_Volume_Bin,Capacity_Strain_Bin
Nonprofit,Urban,Non-Teaching,Obesity,51767.0,26.0,2555.0,No,Yes,1991.0376957547323,3,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Teaching,Obesity,99973.0,59.0,3510.0,No,No,1694.4573399224846,5,Normal,0,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Obesity,30920.5,20.0,656.5,No,No,1546.0242269878865,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Obesity,56462.0,31.0,752.0,No,No,1821.3542511760481,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Obesity,45169.5,29.0,752.0,No,No,1557.56842842468,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Teaching,Obesity,107243.0,53.0,4304.0,No,No,2023.4524484051983,5,Overburdened,3,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Obesity,42886.0,25.0,610.0,No,No,1715.4393138242744,3,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Teaching,Obesity,112998.5,80.5,3607.0,Yes,No,1403.7079001605093,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Obesity,62646.0,24.0,561.0,No,Yes,2610.2489123962864,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Frontier,Non-Teaching,Obesity,4339.5,4.0,119.0,Yes,Yes,1084.8722878192805,1,Normal,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Obesity,14965.0,39.0,642.0,No,No,383.7178503287563,4,Under-Burdened,3,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Obesity,112998.5,80.5,5331.625,No,No,1403.7079001605093,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Obesity,5637.5,7.0,18.5,No,Yes,805.3559923485824,2,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Urban,Teaching,Obesity,82844.0,62.0,2189.0,Yes,Yes,1336.1933328720431,6,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Obesity,13380.0,22.0,29.0,No,No,608.1815417356629,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Obesity,17158.0,17.0,161.0,No,No,1009.293523944986,4,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Obesity,43220.0,40.0,1406.0,No,No,1080.4997298750675,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Obesity,63151.0,40.0,398.0,No,No,1578.7746053063486,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Obesity,73413.0,36.0,3067.0,No,No,2039.249433541824,5,Overburdened,3,0,High Volume,High Strain
Nonprofit,Urban,Teaching,Obesity,74166.0,30.0,2553.0,No,No,2472.199175933608,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Obesity,39333.0,24.0,213.0,No,Yes,1638.8743171357012,5,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Obesity,53345.0,27.0,2380.0,No,No,1975.740008985182,4,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Obesity,59695.0,30.0,1901.0,No,Yes,1989.8326700557766,4,Overburdened,2,0,High Volume,High Strain
Government,Urban,Teaching,Obesity,71708.0,73.0,5016.0,Yes,Yes,982.3012353012006,6,Under-Burdened,0,0,High Volume,Low Strain
Government,Urban,Non-Teaching,Obesity,45896.0,35.0,2904.0,No,No,1311.313911053168,4,Normal,3,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Obesity,34054.5,18.0,1776.5,No,No,1891.9156156024358,3,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Obesity,23820.0,19.5,1046.0,No,Yes,1221.5378351088025,3,Normal,2,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Obesity,32229.0,23.0,673.0,No,Yes,1401.260260321626,2,Normal,2,0,Medium Volume,Medium Strain
Government,Frontier,Non-Teaching,Obesity,2837.0,2.0,12.0,Yes,Yes,1418.4929075354623,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Obesity,23943.0,20.0,94.0,Yes,No,1197.1494014252994,6,Normal,4,0,Low Volume,Medium Strain
Government,Urban,Teaching,Obesity,32425.0,41.0,657.0,No,No,790.8534656454962,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Obesity,28244.0,16.0,787.0,Yes,Yes,1765.2488967194397,3,Overburdened,1,0,Medium Volume,High Strain
Government,Frontier,Non-Teaching,Obesity,4834.0,4.0,129.0,Yes,Yes,1208.4969787575533,2,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Obesity,58831.0,56.0,850.0,No,No,1050.5533838297529,6,Under-Burdened,3,0,High Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Obesity,73328.0,64.0,1356.0,Yes,Yes,1145.7498209765904,6,Normal,0,0,High Volume,Low Strain
Government,Urban,Teaching,Obesity,68827.0,44.0,1348.0,No,Yes,1564.249644488717,6,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Obesity,51901.0,24.0,878.0,No,Yes,2162.540765608014,6,Overburdened,2,0,High Volume,High Strain
Government,Urban,Teaching,Obesity,33076.0,52.0,7.0,No,No,636.0768007544614,7,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Obesity,28108.0,21.0,295.0,Yes,Yes,1338.4755531068795,5,Normal,1,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Obesity,67670.0,62.0,1516.0,Yes,Yes,1091.4514368626715,6,Normal,0,0,High Volume,Low Strain
Government,Urban,Non-Teaching,Pneumonia,13261.0,12.0,111.66666666666667,No,No,1105.082412431323,3,Normal,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,29420.666666666668,22.0,219.33333333333334,No,No,1337.302422438293,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Teaching,Pneumonia,30782.5,40.0,104.5,No,No,769.562307609423,4,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Pneumonia,65082.0,59.0,389.0,No,No,1103.0845587992274,5,Normal,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,29479.0,30.0,347.3333333333333,No,No,982.633005788998,6,Under-Burdened,2,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Pneumonia,42180.666666666664,39.0,329.6666666666667,No,No,1081.5552782336893,6,Normal,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,28620.0,17.0,300.0,No,No,1683.5284214538697,4,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,37801.333333333336,18.0,639.3333333333334,No,No,2100.0729073669036,3,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,31745.0,22.0,353.3333333333333,No,No,1442.9538895664139,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,110997.0,80.0,1261.5,No,No,1387.4623265672092,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,66977.0,40.0,1136.6666666666667,No,No,1674.4245813938546,5,Normal,3,0,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,24025.0,14.0,425.3333333333333,Yes,No,1716.070202806998,2,Normal,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,9708.5,5.0,293.0,Yes,Yes,1941.696116607767,3,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,8570.0,14.0,82.0,Yes,Yes,612.1424198982716,3,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,55911.0,49.0,588.0,No,Yes,1141.0405834611054,5,Normal,3,0,High Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,10039.0,8.0,160.66666666666666,Yes,Yes,1254.8734314082108,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,41025.0,30.0,345.6666666666667,No,No,1367.4995441668186,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,46164.333333333336,44.0,393.3333333333333,No,No,1049.1891554873132,7,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,63404.333333333336,52.0,1328.6666666666667,No,No,1219.3138680806665,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,50722.333333333336,32.0,404.6666666666667,No,No,1585.072421331535,5,Normal,2,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,16929.333333333332,12.0,135.66666666666666,No,No,1410.7766021306093,3,Normal,4,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,63958.666666666664,36.0,1135.0,No,No,1776.629136121536,4,Overburdened,3,0,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,16776.666666666668,12.0,142.33333333333334,Yes,Yes,1398.0543905102302,3,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,55450.333333333336,59.0,763.3333333333334,Yes,Yes,939.8359988978533,6,Under-Burdened,0,1,High Volume,Low Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,7588.5,9.0,73.5,Yes,Yes,843.1657298158558,3,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,Pneumonia,80788.66666666667,73.0,538.6666666666666,Yes,No,1106.693912325035,7,Normal,0,0,High Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,35672.666666666664,10.0,293.3333333333333,Yes,Yes,3567.263099403567,1,Overburdened,1,2,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,57338.0,48.0,659.0,No,Yes,1194.5414178038711,6,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,47511.333333333336,21.0,845.3333333333334,No,Yes,2262.4433670904605,4,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Frontier,Non-Teaching,Pneumonia,5907.0,4.333333333333333,110.66666666666667,Yes,Yes,1363.1507004214607,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,10314.0,8.0,178.66666666666666,Yes,Yes,1289.2483884395144,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,Pneumonia,28371.0,20.0,464.5,Yes,Yes,1418.5492907253547,3,Normal,1,0,Medium Volume,Medium Strain
Government,Rural,Non-Teaching,Pneumonia,39829.0,16.0,516.0,Yes,Yes,2489.31094418066,3,Overburdened,1,0,Medium Volume,High Strain
Government,Rural,Non-Teaching,Pneumonia,7991.666666666667,7.666666666666667,119.0,No,No,1042.3899447087679,1,Under-Burdened,4,0,Low Volume,Low Strain
Government,Frontier,Non-Teaching,Pneumonia,1610.0,2.0,32.0,Yes,No,804.9959750201249,1,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,28485.0,10.0,367.5,Yes,Yes,2848.4971515028487,4,Overburdened,1,0,Medium Volume,High Strain
Government,Frontier,Non-Teaching,Pneumonia,6546.333333333333,8.0,353.6666666666667,Yes,Yes,818.290643803362,3,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,64106.0,42.666666666666664,1020.6666666666666,No,Yes,1502.484022855307,3,Normal,3,0,High Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,15535.666666666666,12.0,178.0,Yes,Yes,1294.6378100240472,2,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,20035.333333333332,13.0,471.3333333333333,Yes,Yes,1541.1783016577167,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,88985.33333333333,40.666666666666664,1047.3333333333333,Yes,Yes,2188.163396353263,4,Overburdened,3,0,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,18720.666666666668,8.0,413.6666666666667,Yes,Yes,2340.080408232823,1,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,18771.0,12.0,274.6666666666667,Yes,Yes,1564.2486964594198,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,10002.666666666666,8.0,188.0,Yes,Yes,1250.3317704186202,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,14433.0,8.0,233.5,No,No,1804.122744846569,3,Overburdened,4,0,Low Volume,High Strain
Government,Urban,Non-Teaching,Pneumonia,102466.66666666667,42.666666666666664,1430.3333333333333,No,Yes,2401.561937133921,6,Overburdened,3,3,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,36011.0,26.0,360.5,No,No,1385.0379288315658,6,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,12317.0,17.0,103.33333333333333,No,No,724.528985571185,6,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,57101.0,35.0,392.0,No,No,1631.4566767266635,6,Normal,3,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,34882.0,50.5,298.0,Yes,No,690.7325364886066,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Teaching,Pneumonia,65446.0,41.0,716.5,Yes,No,1596.2435131113382,6,Normal,3,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,29986.333333333332,14.0,229.66666666666666,No,Yes,2141.879422467079,2,Overburdened,4,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,3751.5,4.0,17.0,Yes,Yes,937.8726553183618,3,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,20267.0,12.0,294.3333333333333,No,No,1688.915259237284,5,Normal,4,0,Low Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,33361.5,14.0,478.5,No,No,2382.9625835981547,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,46487.666666666664,30.666666666666668,457.3333333333333,No,No,1515.9016795972782,4,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,9859.5,8.0,74.5,Yes,Yes,1232.4359594550508,3,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,6710.333333333333,9.0,75.66666666666667,No,No,745.591764157299,3,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,16033.333333333334,21.0,160.0,No,No,763.4916999245874,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,39767.5,37.0,481.5,No,No,1074.7970068116197,7,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,18635.5,9.0,187.5,Yes,No,2070.608810434655,3,Overburdened,4,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,79359.66666666667,32.0,713.6666666666666,No,No,2479.9888083368305,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,68964.66666666667,30.0,538.0,Yes,No,2298.8214559484036,7,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Teaching,Pneumonia,53635.333333333336,57.0,582.6666666666666,Yes,No,940.9705951513575,6,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,62426.5,49.5,940.0,Yes,No,1261.1411593654223,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,61938.666666666664,41.0,1780.6666666666667,No,No,1510.6988185287432,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,79005.0,53.0,1128.6666666666667,No,No,1490.6600961018685,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,40703.0,29.0,348.0,No,No,1403.5512401547448,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,32344.666666666668,18.0,286.3333333333333,No,No,1796.9249276342996,3,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,36378.0,15.0,268.0,No,No,2425.198383201078,5,Overburdened,4,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,29577.0,10.666666666666666,176.33333333333334,Yes,No,2772.841150461422,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Teaching,Pneumonia,72059.5,64.0,520.0,No,No,1125.9295115735138,6,Normal,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,35037.666666666664,29.0,382.0,No,No,1208.19498567989,6,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,16074.666666666666,5.666666666666667,169.33333333333334,No,No,2836.700876410218,3,Overburdened,4,0,Low Volume,High Strain
Nonprofit,Urban,Teaching,Pneumonia,54946.0,55.5,639.0,No,No,990.0178396364253,7,Under-Burdened,3,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,47234.0,37.0,613.0,No,No,1276.5942495691215,6,Normal,3,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,4946.5,4.0,41.0,No,No,1236.621908445229,2,Normal,4,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,6297.5,7.0,65.0,No,No,899.6415719406116,3,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,77714.0,71.0,586.0,No,No,1094.5632261178555,6,Normal,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,57211.0,61.0,672.3333333333334,No,No,937.8850921499849,7,Under-Burdened,0,0,High Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,12230.666666666666,8.0,129.66666666666666,No,No,1528.8314222940555,3,Normal,4,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,32363.666666666668,15.333333333333334,232.66666666666666,No,No,2110.672536517911,5,Overburdened,2,0,Medium Volume,High Strain
Government,Urban,Non-Teaching,Pneumonia,31796.5,21.0,268.0,No,No,1514.1183266103208,5,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,6826.0,7.0,35.333333333333336,Yes,No,975.1414640836227,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,18475.333333333332,12.0,143.0,No,No,1539.609828102921,4,Normal,2,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,46827.333333333336,41.333333333333336,476.0,Yes,Yes,1132.9190807453836,6,Normal,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,23936.333333333332,27.0,204.33333333333334,No,No,886.530535852888,5,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,50359.333333333336,40.0,471.6666666666667,No,No,1258.9830185875787,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,9195.333333333334,8.0,94.0,No,No,1149.4152298976294,3,Normal,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,43418.0,32.0,326.3333333333333,No,No,1356.8120759962262,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,21073.5,13.0,292.0,No,No,1621.037214586758,4,Normal,2,0,Low Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,46270.0,30.0,405.6666666666667,No,No,1542.3328192223937,5,Normal,4,0,Medium Volume,Medium Strain
Nonprofit,Urban,Teaching,Pneumonia,49428.0,28.0,362.3333333333333,No,No,1765.285083826756,6,Overburdened,2,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,23054.5,13.0,203.0,No,No,1773.4217127525287,4,Overburdened,4,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,52035.666666666664,30.0,798.3333333333334,No,No,1734.5216440483407,6,Normal,2,0,High Volume,High Strain
Government,Urban,Teaching,Pneumonia,73969.0,72.66666666666667,328.6666666666667,Yes,No,1017.9218782676313,6,Under-Burdened,0,0,High Volume,Low Strain
Government,Urban,Teaching,Pneumonia,105955.5,80.5,361.5,No,No,1316.2172277991021,7,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Pneumonia,99493.0,29.0,754.0,Yes,Yes,3430.791920416579,3,Overburdened,2,4,High Volume,High Strain
Government,Urban,Teaching,Pneumonia,50463.666666666664,50.666666666666664,249.66666666666666,No,No,995.9932244750214,6,Under-Burdened,3,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,40780.666666666664,37.333333333333336,626.6666666666666,No,No,1092.3389931234838,5,Normal,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,67262.0,33.0,1756.0,Yes,No,2038.2418065933919,5,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,92182.33333333333,80.0,1806.3333333333333,No,No,1152.2790226317886,6,Normal,0,0,High Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,64397.333333333336,35.0,1301.6666666666667,Yes,Yes,1839.9232838314426,4,Overburdened,3,0,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,77745.33333333333,38.0,520.6666666666666,Yes,Yes,2045.9292861589595,6,Overburdened,3,1,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,27449.0,19.0,508.3333333333333,No,No,1444.683450166605,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,29936.333333333332,31.0,170.66666666666666,No,No,965.6878605307977,6,Under-Burdened,2,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,14621.0,9.0,120.66666666666667,No,No,1624.553750495833,1,Normal,2,0,Low Volume,High Strain
Government,Rural,Non-Teaching,Pneumonia,6284.0,3.6666666666666665,109.0,Yes,Yes,1713.8135077813424,1,Normal,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,9094.0,6.0,132.33333333333334,Yes,Yes,1515.6641405597659,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,28163.666666666668,19.0,399.3333333333333,Yes,Yes,1482.2974654574743,2,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,13366.0,9.0,211.33333333333334,Yes,Yes,1485.1094609894878,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,25567.333333333332,10.0,341.0,Yes,Yes,2556.7307766025565,1,Overburdened,1,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,57461.0,26.0,818.6666666666666,Yes,Yes,2210.0376115239956,4,Overburdened,2,0,High Volume,High Strain
Government,Frontier,Non-Teaching,Pneumonia,511.0,1.0,9.0,Yes,Yes,510.99489005109945,1,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,41278.666666666664,30.666666666666668,574.3333333333334,No,No,1346.0430393337915,5,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,14553.0,6.0,105.0,No,Yes,2425.495957506738,2,Overburdened,1,0,Low Volume,High Strain
Government,Urban,Non-Teaching,Pneumonia,50028.333333333336,16.0,444.0,Yes,Yes,3126.768879102784,5,Overburdened,1,0,High Volume,High Strain
Government,Urban,Non-Teaching,Pneumonia,51527.5,19.0,310.5,Yes,Yes,2711.972256856707,4,Overburdened,1,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,24487.0,18.0,280.3333333333333,No,No,1360.3881331177038,4,Normal,4,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Pneumonia,6034.5,8.0,65.0,No,No,754.3115571105536,3,Under-Burdened,1,0,Low Volume,Low Strain
Government,Rural,Non-Teaching,Pneumonia,12749.5,15.0,102.0,Yes,Yes,849.9661000226,2,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,92289.0,35.666666666666664,885.6666666666666,No,No,2587.5413305958887,6,Overburdened,3,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,27767.5,26.0,376.5,No,No,1067.9803584690928,5,Under-Burdened,2,0,Medium Volume,Low Strain
Investor Owned,Urban,Teaching,Pneumonia,23505.0,30.0,356.0,No,Yes,783.4997388334205,5,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,5063.0,8.0,21.0,No,No,632.8742089072389,3,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,12153.0,11.0,81.0,No,Yes,1104.8171774389295,4,Normal,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,100965.66666666667,80.5,1414.6666666666667,No,No,1254.2317282527874,6,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,11960.0,12.0,66.66666666666667,No,No,996.6658361118033,3,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,11887.333333333334,11.0,92.0,No,No,1080.6656842433174,3,Normal,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,25199.5,23.0,425.5,No,No,1095.6299584217572,4,Normal,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,11411.0,10.0,59.0,Yes,No,1141.098858901141,4,Normal,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,34495.5,44.5,569.5,No,No,775.1796010832356,6,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Teaching,Pneumonia,42020.0,50.666666666666664,325.0,Yes,No,829.3419415772483,6,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Pneumonia,19240.0,12.0,163.0,Yes,No,1603.3319972233357,4,Normal,4,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,27262.5,31.0,249.5,No,No,879.4352001821935,5,Under-Burdened,2,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,14340.0,20.0,156.33333333333334,No,No,716.9996415001792,4,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Pneumonia,53749.666666666664,36.0,1006.6666666666666,No,No,1493.045881561329,6,Normal,3,0,High Volume,Medium Strain
